Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","109","Jamaica","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2763","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","76.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","529","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","132","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","109","Jamaica","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","109","Jamaica","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","109","Jamaica","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","164","S","Standardized data"
"FBS","Food Balances (2010-)","109","Jamaica","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","192","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2679","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","87.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","110","Japan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","562","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","48.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2250","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","110","Japan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1089","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","110","Japan","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","110","Japan","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2445","S","Standardized data"
"FBS","Food Balances (2010-)","110","Japan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","68","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2606","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","67.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","112","Jordan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","360","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","218","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","112","Jordan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","64","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","112","Jordan","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","112","Jordan","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","269","S","Standardized data"
"FBS","Food Balances (2010-)","112","Jordan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","94","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3352","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","103.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","108","Kazakhstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","902","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","183","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","108","Kazakhstan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","108","Kazakhstan","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","108","Kazakhstan","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","339","S","Standardized data"
"FBS","Food Balances (2010-)","108","Kazakhstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","63","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2174","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","61.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","114","Kenya","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","249","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","15.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","132","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","114","Kenya","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","114","Kenya","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","114","Kenya","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","133","S","Standardized data"
"FBS","Food Balances (2010-)","114","Kenya","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","83","Kiribati","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","83","Kiribati","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","83","Kiribati","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","83","Kiribati","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","83","Kiribati","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3078","Fc","Calculated data"
"FBS","Food Balances (2010-)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","70.67","Fc","Calculated data"
